user_id,amount,merchant,category,country,device_type,payment_method,balance_before,balance_after,is_foreign_transaction,transaction_status,timestamp
0a01d0d3,104.1,Uber,Subscriptions,Poland,Android,Card,8712.27,8608.17,0,Completed,2025-08-16 21:30:00.785213
19038338,93.45,Amazon,Shopping,Poland,MacOS,Transfer,923.21,829.76,0,Failed,2025-10-02 11:06:36.537983
21898b1a,80.76,Apple,Entertainment,UK,iPhone,Card,5627.77,5547.01,1,Pending,2025-08-15 18:50:46.026946
26927edf,81.47,McDonalds,Subscriptions,Germany,Android,Card,6368.11,6286.64,1,Pending,2025-07-16 19:18:23.020277
69d5c8ed,109.88,Amazon,Food,France,Android,ApplePay,7018.34,6908.46,1,Completed,2025-08-17 16:47:50.439649
c91c9e0a,209.19,Netflix,Shopping,UK,iPhone,ApplePay,5926.28,5717.09,1,Failed,2025-10-03 20:22:04.370101
1f2e8004,33.96,Spotify,Fuel,UK,iPhone,ApplePay,9031.35,8997.39,1,Completed,2025-07-19 04:28:12.303015
3861b8ec,211.39,Uber,Transport,Poland,iPhone,Transfer,2918.34,2706.95,0,Pending,2025-09-29 06:14:42.033962
63a51403,31.5,Netflix,Fuel,UK,Windows,GooglePay,2043.59,2012.09,1,Completed,2025-08-28 12:37:42.950774
ed662afa,47.43,Zara,Shopping,Germany,iPhone,Card,5919.83,5872.4,1,Failed,2025-08-15 23:52:12.468075
11266a19,48.45,Apple,Transport,Germany,MacOS,ApplePay,961.8,913.35,1,Completed,2025-09-11 22:38:43.415658
1aec7664,100.51,Shell,Entertainment,Germany,MacOS,ApplePay,3233.37,3132.86,1,Pending,2025-09-27 05:53:44.091173
239d56cc,192.57,Netflix,Entertainment,Germany,Windows,GooglePay,8175.19,7982.62,1,Completed,2025-08-21 11:26:24.114742
cf772bdb,26.1,Zara,Fuel,Germany,MacOS,GooglePay,9127.09,9100.99,1,Pending,2025-10-09 06:41:09.688224
69d5c8ed,109.52,Netflix,Transport,France,MacOS,GooglePay,8260.86,8151.34,1,Completed,2025-08-17 05:19:22.332269
fd5030c7,0.79,IKEA,Transport,Germany,Android,Transfer,9340.74,9339.95,1,Completed,2025-10-01 04:38:19.458714
62869b4e,189.89,Shell,Shopping,Spain,Windows,Transfer,8687.43,8497.54,1,Failed,2025-08-01 08:15:39.749995
37901d0a,150.77,Netflix,Fuel,Germany,Android,ApplePay,9875.31,9724.54,1,Failed,2025-09-03 04:18:09.234428
276acd2c,51.85,Starbucks,Entertainment,France,Android,Transfer,1674.09,1622.24,1,Pending,2025-09-08 06:08:18.219212
276acd2c,22.79,Uber,Transport,Spain,MacOS,Card,9705.16,9682.37,1,Completed,2025-09-06 06:42:24.645922
4ae211ef,161.23,Zara,Shopping,Spain,Android,ApplePay,8452.77,8291.54,1,Failed,2025-08-13 10:26:11.715080
8ad25e98,73.13,Shell,Subscriptions,UK,Android,ApplePay,4265.23,4192.1,1,Completed,2025-09-07 01:45:29.571893
fe4639d6,154.27,Amazon,Shopping,France,MacOS,Transfer,2879.39,2725.12,1,Completed,2025-08-03 13:31:04.795974
4ae211ef,80.31,McDonalds,Shopping,Poland,iPhone,Card,7736.08,7655.77,0,Pending,2025-10-01 04:55:59.319147
c44b0363,82.82,Uber,Shopping,Poland,iPhone,ApplePay,9458.7,9375.88,0,Pending,2025-08-16 19:52:17.115824
8b91d2d5,53.0,Apple,Entertainment,Poland,Android,Transfer,4615.33,4562.33,0,Failed,2025-07-23 08:19:23.054713
11170608,117.37,Zara,Entertainment,Spain,Android,Transfer,1465.76,1348.39,1,Pending,2025-10-12 13:45:24.730944
21898b1a,87.22,Amazon,Transport,Spain,iPhone,ApplePay,2440.7,2353.48,1,Failed,2025-08-16 21:12:07.489749
63a51403,110.87,Amazon,Subscriptions,Spain,iPhone,ApplePay,6782.67,6671.8,1,Completed,2025-08-24 14:37:18.647307
79eeaa12,12.05,Apple,Shopping,Poland,iPhone,Card,1312.86,1300.81,0,Failed,2025-09-17 15:49:07.915874
c44b0363,156.66,Spotify,Subscriptions,Germany,iPhone,Card,6781.42,6624.76,1,Pending,2025-08-05 09:04:15.365345
8b91d2d5,173.07,Apple,Entertainment,France,iPhone,Transfer,5297.6,5124.53,1,Pending,2025-07-15 17:11:44.318399
378500e1,86.94,Starbucks,Subscriptions,France,MacOS,ApplePay,8551.38,8464.44,1,Failed,2025-09-19 23:18:36.461941
2fe9e4d1,203.64,Netflix,Entertainment,Spain,Windows,ApplePay,8791.21,8587.57,1,Failed,2025-09-19 17:42:02.958201
2eac0a69,185.32,Zara,Entertainment,Spain,MacOS,ApplePay,4154.13,3968.81,1,Failed,2025-10-12 11:33:05.172969
63a51403,118.72,Shell,Entertainment,UK,MacOS,Transfer,7099.98,6981.26,1,Completed,2025-09-29 13:15:18.530406
3bd33b5f,162.12,Spotify,Transport,UK,MacOS,Transfer,2287.05,2124.93,1,Completed,2025-08-24 08:04:45.148040
03dfdb2d,143.51,Zara,Food,France,MacOS,Transfer,4043.99,3900.48,1,Failed,2025-08-16 22:52:12.172008
03dfdb2d,25.52,Starbucks,Shopping,France,Android,ApplePay,4487.25,4461.73,1,Pending,2025-08-19 21:55:22.177076
141fca66,63.84,Uber,Shopping,UK,Windows,Transfer,5237.1,5173.26,1,Pending,2025-08-10 07:00:11.991622
8ad25e98,123.05,Netflix,Food,UK,iPhone,GooglePay,7879.8,7756.75,1,Completed,2025-08-11 23:05:10.103124
fe4639d6,177.72,Amazon,Food,Germany,Windows,Transfer,8651.16,8473.44,1,Pending,2025-09-21 21:10:00.227889
11170608,2.81,McDonalds,Transport,Spain,Windows,Card,9505.3,9502.49,1,Completed,2025-07-18 14:24:14.238525
21898b1a,22.2,Netflix,Fuel,France,MacOS,ApplePay,4699.53,4677.33,1,Failed,2025-09-21 19:50:00.752646
738b799d,76.67,Shell,Shopping,France,Android,ApplePay,9804.32,9727.65,1,Completed,2025-09-28 13:17:23.327872
ef2d4389,44.05,Netflix,Fuel,UK,iPhone,GooglePay,6407.33,6363.28,1,Failed,2025-08-28 18:16:28.794057
239d56cc,74.65,Amazon,Transport,Spain,Android,Transfer,2553.43,2478.78,1,Completed,2025-08-12 17:35:10.202703
a72bf52c,102.0,Shell,Shopping,Germany,iPhone,GooglePay,1982.42,1880.42,1,Failed,2025-09-27 02:41:29.931191
3db93137,23.61,Zara,Subscriptions,Germany,MacOS,GooglePay,3587.54,3563.93,1,Pending,2025-09-23 17:35:50.087573
276acd2c,76.24,Amazon,Transport,UK,Windows,Card,6742.07,6665.83,1,Completed,2025-07-21 08:05:00.721712
d9ac16f2,137.31,Shell,Subscriptions,France,Windows,ApplePay,1888.73,1751.42,1,Pending,2025-09-06 00:28:27.197028
3be4bb4e,48.18,Netflix,Food,Poland,Android,Transfer,1934.7,1886.52,0,Pending,2025-08-26 04:48:06.933983
61728892,32.43,Shell,Entertainment,France,Windows,ApplePay,1069.28,1036.85,1,Failed,2025-08-18 06:13:32.022525
5567b9e5,73.58,Netflix,Shopping,Spain,MacOS,Transfer,2222.07,2148.49,1,Pending,2025-09-20 12:05:41.453406
0a01d0d3,17.89,Netflix,Entertainment,Germany,Windows,Transfer,3769.84,3751.95,1,Pending,2025-07-28 23:41:41.095248
a7b599fb,197.88,IKEA,Transport,Germany,Windows,Card,585.26,387.38,1,Pending,2025-07-19 20:22:22.611591
4376822d,82.12,Starbucks,Entertainment,Poland,Windows,Card,8034.22,7952.1,0,Completed,2025-09-12 14:15:42.151185
396aea2c,38.02,Spotify,Transport,Spain,Windows,GooglePay,8761.07,8723.05,1,Completed,2025-07-20 17:06:51.641642
9d7c82c7,92.84,IKEA,Food,UK,MacOS,GooglePay,9224.55,9131.71,1,Failed,2025-08-12 19:37:33.345227
37d5f8cd,73.26,Spotify,Entertainment,UK,MacOS,GooglePay,8100.77,8027.51,1,Failed,2025-09-02 06:15:30.820020
6e01bbe6,66.74,McDonalds,Entertainment,France,MacOS,Card,7532.94,7466.2,1,Pending,2025-08-11 16:59:16.763718
59527dd4,48.17,Amazon,Entertainment,Poland,Windows,Transfer,3830.63,3782.46,0,Completed,2025-09-08 23:42:02.081069
d9ac16f2,45.45,Uber,Shopping,France,iPhone,ApplePay,4948.33,4902.88,1,Pending,2025-10-08 22:12:29.135350
8b761db8,10.91,Zara,Entertainment,France,iPhone,ApplePay,4732.84,4721.93,1,Failed,2025-07-17 17:42:14.516598
26927edf,162.01,Uber,Fuel,Spain,MacOS,Transfer,7525.22,7363.21,1,Failed,2025-07-30 12:02:35.225414
af02866d,114.59,Spotify,Shopping,UK,Android,ApplePay,5214.44,5099.85,1,Failed,2025-07-29 19:37:47.936865
276acd2c,98.68,Shell,Food,Poland,Windows,GooglePay,5414.71,5316.03,0,Failed,2025-09-13 11:43:28.785230
ca6f78ca,72.32,Netflix,Food,Spain,iPhone,GooglePay,5419.65,5347.33,1,Completed,2025-08-05 09:44:01.111027
37d5f8cd,22.67,McDonalds,Transport,Spain,MacOS,ApplePay,2576.21,2553.54,1,Pending,2025-09-23 09:08:45.166343
0b2f07b3,34.62,Apple,Transport,Spain,iPhone,Transfer,396.7,362.08,1,Failed,2025-09-19 01:04:07.734042
21898b1a,5.34,Starbucks,Food,France,MacOS,Card,3356.38,3351.04,1,Failed,2025-09-13 11:08:54.886497
b1ff94a8,41.21,Shell,Subscriptions,Poland,Android,Transfer,1373.67,1332.46,0,Failed,2025-09-17 11:02:56.799612
483fd891,15.11,Netflix,Transport,UK,iPhone,Transfer,8927.17,8912.06,1,Pending,2025-08-28 23:28:04.859305
372ed187,181.23,Starbucks,Food,France,Windows,ApplePay,7933.88,7752.65,1,Pending,2025-09-21 05:29:43.404471
5ee76956,132.9,Zara,Entertainment,Spain,Android,GooglePay,5084.73,4951.83,1,Pending,2025-08-07 14:47:37.822009
c91c9e0a,84.64,IKEA,Food,Spain,MacOS,GooglePay,5951.04,5866.4,1,Completed,2025-07-15 22:05:52.229566
1f2e8004,28.32,Starbucks,Shopping,UK,MacOS,Card,7505.31,7476.99,1,Failed,2025-07-25 23:51:38.573625
5ee76956,17.77,Starbucks,Shopping,Spain,Windows,GooglePay,2981.0,2963.23,1,Completed,2025-09-25 12:46:17.430175
689af471,68.58,Netflix,Subscriptions,Poland,MacOS,Card,3758.21,3689.63,0,Failed,2025-07-25 01:02:37.215697
b24b1f7a,135.57,Uber,Shopping,UK,Android,Transfer,3689.75,3554.18,1,Pending,2025-08-03 08:00:38.777799
7a53e740,194.56,Zara,Shopping,France,iPhone,ApplePay,9867.85,9673.29,1,Failed,2025-08-29 02:52:42.552316
859dc5af,3.91,McDonalds,Fuel,France,Android,Transfer,1197.47,1193.56,1,Completed,2025-08-10 20:55:05.841608
79eeaa12,113.78,Amazon,Transport,France,MacOS,Transfer,1698.02,1584.24,1,Completed,2025-08-26 02:09:11.878309
fd5030c7,40.96,McDonalds,Subscriptions,Spain,MacOS,GooglePay,2028.36,1987.4,1,Pending,2025-10-03 05:20:36.027254
b6cd53c2,50.77,Spotify,Shopping,France,iPhone,Transfer,2993.93,2943.16,1,Completed,2025-10-10 21:34:37.097114
8b761db8,82.91,McDonalds,Subscriptions,UK,Android,Transfer,4221.89,4138.98,1,Failed,2025-07-19 20:54:30.430728
d4a6334b,30.14,Shell,Entertainment,Spain,iPhone,Card,9827.31,9797.17,1,Pending,2025-09-12 12:02:58.818589
1f2e8004,65.66,Amazon,Entertainment,UK,Android,GooglePay,9700.81,9635.15,1,Pending,2025-08-13 11:43:20.292965
48caada0,25.55,Starbucks,Subscriptions,France,Android,ApplePay,8681.97,8656.42,1,Completed,2025-09-21 07:03:29.622723
e76697a3,45.39,Zara,Shopping,UK,Android,Card,1874.7,1829.31,1,Completed,2025-08-31 09:39:24.137903
3cd97628,125.32,Spotify,Transport,Poland,MacOS,Card,6752.7,6627.38,0,Completed,2025-10-02 02:03:19.400645
9d7c82c7,85.96,Netflix,Shopping,France,iPhone,Transfer,5801.8,5715.84,1,Completed,2025-09-20 18:41:34.986649
2fe9e4d1,125.08,Zara,Shopping,Poland,MacOS,Card,2943.8,2818.72,0,Completed,2025-08-06 21:44:44.832527
37d5f8cd,40.24,Starbucks,Transport,Poland,MacOS,Transfer,3372.06,3331.82,0,Pending,2025-07-30 15:06:05.403345
396aea2c,114.24,Spotify,Entertainment,Poland,MacOS,Transfer,4369.28,4255.04,0,Completed,2025-07-20 05:01:28.523375
378500e1,17.65,Spotify,Entertainment,Poland,iPhone,Card,1325.4,1307.75,0,Failed,2025-10-03 18:48:37.173707
6d383827,82.89,Apple,Transport,Germany,MacOS,GooglePay,6184.08,6101.19,1,Failed,2025-08-29 10:51:56.988342
738b799d,118.32,Zara,Food,Poland,iPhone,GooglePay,1712.75,1594.43,0,Failed,2025-09-04 10:15:58.960332
5ee76956,19.69,McDonalds,Fuel,Spain,Windows,GooglePay,4915.17,4895.48,1,Completed,2025-08-27 18:29:39.529782
fd5030c7,40.89,Apple,Transport,Spain,MacOS,Transfer,3498.72,3457.83,1,Completed,2025-08-21 13:49:17.697507
1f2e8004,82.84,Starbucks,Fuel,Spain,iPhone,Card,1517.26,1434.42,1,Pending,2025-07-30 14:27:10.651476
4376822d,140.38,Starbucks,Entertainment,Germany,iPhone,ApplePay,2695.48,2555.1,1,Failed,2025-08-12 12:58:47.381999
11170608,45.39,McDonalds,Shopping,France,iPhone,ApplePay,6878.73,6833.34,1,Completed,2025-09-22 07:37:02.504530
59527dd4,111.79,Starbucks,Subscriptions,Germany,Android,Card,4821.45,4709.66,1,Failed,2025-08-16 22:28:29.939321
37c7ba40,166.49,Zara,Subscriptions,Germany,Android,ApplePay,4236.04,4069.55,1,Failed,2025-08-17 22:47:51.395664
689af471,114.62,Starbucks,Food,Germany,Android,Card,8340.07,8225.45,1,Completed,2025-08-15 21:55:05.741142
597ccd50,67.82,Zara,Food,France,iPhone,Card,9657.26,9589.44,1,Completed,2025-09-27 18:49:36.671931
132e12cd,102.27,Shell,Fuel,Germany,MacOS,Transfer,9395.74,9293.47,1,Failed,2025-08-21 20:30:10.828139
6e01bbe6,43.76,Zara,Fuel,Germany,Windows,Transfer,1976.08,1932.32,1,Pending,2025-08-18 03:47:35.340446
fd5030c7,85.2,Amazon,Transport,UK,Windows,Card,5829.84,5744.64,1,Failed,2025-08-07 09:32:41.639472
141fca66,70.66,Amazon,Transport,Poland,iPhone,GooglePay,8449.92,8379.26,0,Failed,2025-08-17 02:36:13.524838
ed662afa,100.26,Apple,Shopping,Germany,Android,Card,2175.95,2075.69,1,Failed,2025-08-07 21:11:29.856943
39785e65,55.29,Amazon,Transport,UK,iPhone,Transfer,1803.83,1748.54,1,Pending,2025-09-19 06:43:10.389470
70b80322,103.67,Zara,Shopping,France,Windows,GooglePay,6718.93,6615.26,1,Completed,2025-08-20 21:59:09.122084
b6cd53c2,54.74,Apple,Entertainment,Poland,MacOS,ApplePay,5326.04,5271.3,0,Failed,2025-10-04 13:18:43.934407
03dfdb2d,132.27,Uber,Fuel,UK,iPhone,Transfer,4045.96,3913.69,1,Failed,2025-09-10 21:49:37.507387
e2d2fe1c,60.44,McDonalds,Entertainment,Germany,MacOS,GooglePay,8202.67,8142.23,1,Failed,2025-09-20 05:03:35.795229
cf772bdb,42.29,Amazon,Subscriptions,Germany,Android,GooglePay,4734.26,4691.97,1,Pending,2025-08-05 14:05:06.911953
af02866d,19.51,Uber,Transport,UK,Windows,ApplePay,3153.5,3133.99,1,Pending,2025-08-10 11:29:10.664582
239d56cc,81.11,Zara,Transport,Poland,Windows,ApplePay,2475.68,2394.57,0,Pending,2025-09-23 08:55:19.200032
19038338,180.59,Uber,Subscriptions,Germany,Android,GooglePay,9015.83,8835.24,1,Pending,2025-09-13 00:55:10.714527
66339b3e,129.76,Apple,Shopping,UK,Android,ApplePay,9083.43,8953.67,1,Failed,2025-08-04 11:09:10.143606
cd63831a,52.67,Amazon,Shopping,UK,Windows,GooglePay,6317.53,6264.86,1,Failed,2025-08-03 17:16:24.127640
6193540e,8.72,Zara,Shopping,France,Android,Transfer,1564.87,1556.15,1,Completed,2025-09-24 13:29:49.950975
5091aeba,148.63,Zara,Shopping,UK,MacOS,GooglePay,7981.45,7832.82,1,Failed,2025-08-21 19:27:48.485759
0a4b2196,117.97,McDonalds,Fuel,UK,Android,ApplePay,8960.15,8842.18,1,Failed,2025-08-09 17:51:57.967427
11170608,216.24,Uber,Shopping,Spain,MacOS,GooglePay,7928.25,7712.01,1,Pending,2025-09-24 02:04:28.344401
eefbe417,52.44,Spotify,Food,UK,iPhone,Card,2635.19,2582.75,1,Completed,2025-09-14 22:01:35.937899
69d5c8ed,29.01,Zara,Transport,Poland,MacOS,ApplePay,7490.67,7461.66,0,Pending,2025-07-23 11:31:58.774168
3db93137,84.29,Zara,Subscriptions,Poland,Windows,Transfer,7672.1,7587.81,0,Completed,2025-09-12 12:07:10.231543
a7b599fb,51.34,Netflix,Entertainment,Spain,iPhone,Card,8792.3,8740.96,1,Pending,2025-09-30 00:21:06.909684
483fd891,142.25,Starbucks,Transport,Germany,MacOS,Card,1284.19,1141.94,1,Failed,2025-09-24 21:58:08.729003
ca6f78ca,49.4,Spotify,Food,France,iPhone,Transfer,8495.23,8445.83,1,Pending,2025-07-29 12:13:43.994587
7a53e740,63.81,IKEA,Food,Spain,Android,Transfer,8013.49,7949.68,1,Completed,2025-08-08 14:28:36.567042
37901d0a,21.27,Shell,Shopping,France,Android,ApplePay,1669.19,1647.92,1,Failed,2025-08-15 07:14:11.193853
cf772bdb,125.42,Amazon,Transport,Poland,Windows,GooglePay,7256.36,7130.94,0,Pending,2025-09-09 00:20:34.785365
1d246381,24.67,IKEA,Shopping,France,Windows,GooglePay,6483.25,6458.58,1,Pending,2025-07-27 15:31:31.320996
8831427f,104.81,Amazon,Fuel,France,Windows,ApplePay,2667.63,2562.82,1,Failed,2025-08-04 11:03:52.915816
6e01bbe6,192.61,IKEA,Transport,Spain,Windows,ApplePay,3587.82,3395.21,1,Failed,2025-08-04 20:10:53.576815
66339b3e,26.72,Uber,Fuel,Spain,Windows,Card,4727.66,4700.94,1,Failed,2025-07-22 19:24:36.354801
19038338,169.76,Netflix,Subscriptions,Poland,iPhone,Card,9483.38,9313.62,0,Completed,2025-09-12 12:34:16.974554
c44b0363,96.8,Uber,Fuel,Spain,Android,Transfer,5157.71,5060.91,1,Failed,2025-10-08 05:57:43.462322
df814d22,12.47,Zara,Shopping,UK,iPhone,ApplePay,6192.25,6179.78,1,Pending,2025-08-07 18:31:22.101597
a4722294,86.56,Uber,Shopping,Germany,Windows,Card,7027.18,6940.62,1,Failed,2025-07-15 21:53:49.732513
239d56cc,123.55,McDonalds,Entertainment,Germany,Android,Transfer,9240.49,9116.94,1,Failed,2025-09-25 23:15:19.630153
fd5030c7,32.57,Spotify,Fuel,UK,MacOS,ApplePay,5847.63,5815.06,1,Failed,2025-07-30 11:01:56.752198
c44b0363,108.29,Amazon,Shopping,Germany,Android,Card,6145.81,6037.52,1,Pending,2025-07-29 18:52:39.186787
8831427f,175.59,Netflix,Shopping,UK,MacOS,GooglePay,9356.8,9181.21,1,Completed,2025-09-29 00:41:58.349321
8b761db8,49.33,Shell,Entertainment,France,iPhone,Card,9270.57,9221.24,1,Completed,2025-07-22 08:21:37.570311
f3f95961,20.62,IKEA,Food,Spain,iPhone,GooglePay,9851.44,9830.82,1,Completed,2025-08-29 01:20:52.861656
c8481689,72.45,Zara,Entertainment,Poland,Android,ApplePay,8421.2,8348.75,0,Pending,2025-09-12 02:21:52.304154
9d7c82c7,83.34,Spotify,Transport,France,iPhone,Transfer,5994.5,5911.16,1,Failed,2025-09-28 23:09:25.135425
c8dc4a34,145.65,Shell,Fuel,UK,iPhone,Transfer,4110.23,3964.58,1,Pending,2025-09-04 22:47:13.124362
8b761db8,70.52,Apple,Food,UK,Android,ApplePay,8067.96,7997.44,1,Failed,2025-08-11 10:20:57.955226
2fe9e4d1,54.39,Netflix,Fuel,Germany,MacOS,ApplePay,245.39,191.0,1,Completed,2025-09-10 01:58:32.889932
21898b1a,19.27,Shell,Entertainment,Spain,MacOS,ApplePay,5466.48,5447.21,1,Completed,2025-08-02 00:55:16.668950
a7b599fb,19.29,Amazon,Shopping,France,Android,Card,9214.59,9195.3,1,Failed,2025-09-06 07:41:27.121991
c8dc4a34,2.6,IKEA,Food,France,Windows,Card,7427.51,7424.91,1,Completed,2025-08-15 20:37:51.357556
239d56cc,2.3,Starbucks,Fuel,Spain,Android,Card,4631.74,4629.44,1,Completed,2025-07-25 11:25:04.770198
a4722294,64.42,McDonalds,Transport,UK,Windows,ApplePay,1580.4,1515.98,1,Completed,2025-08-23 07:34:33.207342
26dbb751,10.19,Spotify,Fuel,France,iPhone,Transfer,1928.59,1918.4,1,Pending,2025-08-13 16:22:23.250645
af02866d,81.81,Starbucks,Fuel,France,MacOS,Card,9165.49,9083.68,1,Pending,2025-10-12 23:23:32.016456
599a00a2,76.74,IKEA,Entertainment,UK,Windows,Card,3751.46,3674.72,1,Failed,2025-07-18 20:44:13.404583
e0ee2924,190.94,Spotify,Food,UK,Windows,ApplePay,328.33,137.39,1,Failed,2025-10-09 17:04:23.006082
ef2d4389,147.59,Spotify,Shopping,Poland,Android,Card,6702.67,6555.08,0,Completed,2025-09-02 03:16:32.414270
e0ee2924,63.87,IKEA,Fuel,France,Android,Card,1036.43,972.56,1,Failed,2025-10-07 00:12:46.347889
ed662afa,13.61,Uber,Subscriptions,Spain,iPhone,Transfer,9969.37,9955.76,1,Completed,2025-07-23 19:35:27.673105
c44b0363,234.4,Netflix,Entertainment,UK,MacOS,Card,857.35,622.95,1,Failed,2025-07-17 05:19:48.468776
37901d0a,83.55,Amazon,Fuel,Spain,Windows,GooglePay,7549.61,7466.06,1,Pending,2025-08-06 01:05:15.662047
a7b599fb,91.89,Apple,Shopping,UK,Windows,Card,2210.37,2118.48,1,Pending,2025-07-18 15:18:36.243164
a7b599fb,71.34,Apple,Shopping,Poland,Windows,GooglePay,2068.74,1997.4,0,Pending,2025-07-19 12:42:00.319529
11170608,78.03,Starbucks,Shopping,Germany,Android,Card,5735.44,5657.41,1,Completed,2025-09-28 17:43:41.022454
11266a19,47.39,Starbucks,Food,France,Windows,ApplePay,843.94,796.55,1,Completed,2025-08-23 06:55:21.905191
a8da3976,64.7,McDonalds,Entertainment,Poland,Android,Transfer,5339.02,5274.32,0,Pending,2025-09-25 23:08:23.661972
69d5c8ed,170.24,Zara,Fuel,France,Android,ApplePay,4519.47,4349.23,1,Failed,2025-07-23 00:10:20.395602
cf772bdb,154.77,Starbucks,Transport,Spain,Android,ApplePay,1721.35,1566.58,1,Completed,2025-09-06 06:57:36.428682
48caada0,44.4,Netflix,Subscriptions,Germany,MacOS,GooglePay,1982.9,1938.5,1,Completed,2025-10-08 15:45:06.805307
689af471,4.45,Netflix,Transport,France,MacOS,ApplePay,6511.2,6506.75,1,Pending,2025-07-15 19:45:13.477367
d358dda3,33.33,McDonalds,Shopping,UK,Android,Transfer,4205.59,4172.26,1,Pending,2025-09-30 19:22:56.929948
b6cd53c2,136.14,McDonalds,Food,Germany,MacOS,GooglePay,465.54,329.4,1,Completed,2025-10-04 16:18:36.614240
0b2f07b3,156.29,Apple,Entertainment,Spain,Windows,Transfer,2375.33,2219.04,1,Completed,2025-09-08 14:50:30.723583
4ed96c7d,123.3,Zara,Transport,UK,iPhone,Transfer,393.16,269.86,1,Failed,2025-09-20 11:14:31.378537
fd5030c7,12.26,Starbucks,Subscriptions,Poland,MacOS,GooglePay,1220.26,1208.0,0,Completed,2025-08-05 01:50:10.192620
c44b0363,48.53,Spotify,Food,France,Android,ApplePay,6596.91,6548.38,1,Pending,2025-09-20 22:42:50.707790
79eeaa12,109.36,Shell,Subscriptions,UK,iPhone,GooglePay,2534.19,2424.83,1,Failed,2025-08-18 13:06:16.756364
4ae211ef,65.58,IKEA,Food,Poland,Android,Card,7278.22,7212.64,0,Pending,2025-08-13 04:44:16.386191
689af471,57.51,Spotify,Fuel,Germany,MacOS,GooglePay,8585.83,8528.32,1,Failed,2025-07-30 03:19:27.738187
af02866d,58.34,Zara,Transport,Germany,iPhone,Transfer,6747.23,6688.89,1,Pending,2025-08-09 04:10:01.863048
c8dc4a34,149.56,Apple,Subscriptions,UK,Windows,Transfer,2208.85,2059.29,1,Failed,2025-08-04 12:23:19.783601
1f2e8004,115.59,Starbucks,Subscriptions,Germany,Windows,GooglePay,327.42,211.83,1,Failed,2025-08-18 14:23:45.320748
11266a19,61.43,Apple,Entertainment,Poland,MacOS,GooglePay,1037.98,976.55,0,Failed,2025-08-01 22:19:25.026044
e20c6055,99.57,Starbucks,Food,Spain,Android,GooglePay,4329.96,4230.39,1,Failed,2025-08-07 06:21:21.807148
c8481689,4.93,Shell,Fuel,Germany,Windows,Transfer,8948.18,8943.25,1,Pending,2025-10-05 21:56:53.862495
4376822d,48.64,Uber,Subscriptions,France,MacOS,GooglePay,2742.35,2693.71,1,Pending,2025-10-05 16:00:39.057923
8b761db8,142.94,Amazon,Fuel,UK,MacOS,Card,3920.99,3778.05,1,Pending,2025-10-02 03:21:17.328943
3be4bb4e,13.4,Spotify,Food,France,Android,Transfer,6316.66,6303.26,1,Completed,2025-10-05 12:45:36.386029
109c66da,116.36,Zara,Transport,France,iPhone,GooglePay,4212.23,4095.87,1,Failed,2025-10-07 11:20:18.595655
0a4b2196,44.92,Uber,Transport,UK,iPhone,GooglePay,3085.76,3040.84,1,Pending,2025-09-12 12:39:16.712925
61728892,181.79,McDonalds,Food,Germany,MacOS,Transfer,9494.84,9313.05,1,Pending,2025-08-21 13:58:09.040899
0a21416d,47.3,Netflix,Fuel,Germany,MacOS,Card,8710.99,8663.69,1,Failed,2025-10-03 10:33:29.313796
5567b9e5,103.95,McDonalds,Entertainment,Poland,Android,GooglePay,4976.83,4872.88,0,Pending,2025-07-16 00:27:08.543569
b6cd53c2,86.85,Apple,Entertainment,France,Android,Card,4367.09,4280.24,1,Pending,2025-08-21 03:21:01.696002
6193540e,89.02,Zara,Shopping,Poland,Android,Transfer,420.2,331.18,0,Failed,2025-07-24 00:52:27.762576
1df89181,98.47,Spotify,Transport,Germany,Android,Card,6408.09,6309.62,1,Failed,2025-07-26 01:18:17.092636
1df89181,22.61,Apple,Food,Germany,Android,GooglePay,2727.3,2704.69,1,Pending,2025-07-28 17:19:44.593596
689af471,90.25,McDonalds,Shopping,UK,MacOS,Card,9847.14,9756.89,1,Completed,2025-07-16 07:15:35.415400
0a4b2196,68.96,Spotify,Entertainment,UK,Android,Card,5351.76,5282.8,1,Pending,2025-07-20 11:26:32.295310
3861b8ec,47.61,Amazon,Food,Poland,MacOS,Card,380.23,332.62,0,Completed,2025-09-11 02:11:24.531478
